month,service_center_id,service_type,job_category,model_id,variant_id,total_orders,completed_orders,breached_orders,sla_target_hours,avg_resolution_hours,p90_resolution_hours,backlog_open_orders,parts_wait_orders,repeat_repair_orders,cancelled_orders
2025-12-01,SVC051,Recall Campaign,Campaign,,,28,14,2,48.00,36.30,64.45,7,2,1,7
2025-12-01,SVC051,Running Repair,Body Repair,,,3,2,0,96.00,80.03,122.05,0,0,0,1
2025-12-01,SVC051,Running Repair,Campaign,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-12-01,SVC051,Running Repair,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-12-01,SVC051,Running Repair,Electrical,,,3,1,0,72.00,58.03,96.05,1,0,0,1
2025-12-01,SVC051,Running Repair,Maintenance,,,6,4,0,48.00,36.06,64.10,1,0,0,1
2025-12-01,SVC051,Running Repair,Mechanical,,,3,2,0,48.00,36.03,64.05,1,0,0,0
2025-12-01,SVC051,Warranty Repair,Body Repair,,,4,3,0,96.00,80.04,122.06,1,0,0,0
2025-12-01,SVC051,Warranty Repair,Campaign,,,3,1,1,48.00,36.03,64.05,0,0,1,2
2025-12-01,SVC051,Warranty Repair,Diagnostics,,,4,3,0,48.00,36.04,64.06,1,0,0,0
2025-12-01,SVC051,Warranty Repair,Electrical,,,4,1,0,72.00,58.04,96.06,1,0,0,2
2025-12-01,SVC051,Warranty Repair,Mechanical,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2025-12-01,SVC052,Accident Repair,Body Repair,,,19,8,2,96.00,80.20,122.30,3,1,1,8
2025-12-01,SVC052,Inspection,Body Repair,,,6,4,0,96.00,80.06,122.09,2,0,0,0
2025-12-01,SVC052,Inspection,Campaign,,,6,2,1,48.00,36.06,64.09,3,0,1,1
2025-12-01,SVC052,Inspection,Electrical,,,4,4,0,72.00,58.04,96.06,0,0,0,0
2025-12-01,SVC052,Inspection,Maintenance,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-12-01,SVC052,Inspection,Mechanical,,,5,3,1,48.00,36.05,64.08,0,0,1,2
2025-12-01,SVC052,Periodic Service,Body Repair,,,4,3,0,96.00,80.04,122.06,0,0,0,1
2025-12-01,SVC052,Periodic Service,Campaign,,,5,3,1,48.00,36.05,64.08,0,0,1,2
2025-12-01,SVC052,Periodic Service,Diagnostics,,,5,5,0,48.00,36.05,64.08,0,0,0,0
2025-12-01,SVC052,Periodic Service,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2025-12-01,SVC052,Periodic Service,Maintenance,,,4,3,0,48.00,36.04,64.06,1,0,0,0
2025-12-01,SVC052,Periodic Service,Mechanical,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-12-01,SVC052,Recall Campaign,Campaign,,,20,17,1,48.00,36.21,64.31,2,1,0,1
2025-12-01,SVC052,Running Repair,Body Repair,,,6,5,1,96.00,80.06,122.09,1,0,0,0
2025-12-01,SVC052,Running Repair,Campaign,,,5,5,1,48.00,36.05,64.08,0,0,1,0
2025-12-01,SVC052,Running Repair,Diagnostics,,,3,0,1,48.00,36.03,64.05,2,0,1,1
2025-12-01,SVC052,Running Repair,Electrical,,,7,6,1,72.00,58.07,96.11,0,1,0,1
2025-12-01,SVC052,Running Repair,Maintenance,,,10,7,1,48.00,36.10,64.16,2,1,0,1
2025-12-01,SVC052,Running Repair,Mechanical,,,4,2,0,48.00,36.04,64.06,1,0,0,1
2025-12-01,SVC052,Warranty Repair,Body Repair,,,5,3,1,96.00,80.05,122.08,0,0,0,2
2025-12-01,SVC052,Warranty Repair,Campaign,,,2,0,0,48.00,36.02,64.03,1,0,0,1
2025-12-01,SVC052,Warranty Repair,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC052,Warranty Repair,Electrical,,,8,4,1,72.00,58.08,96.12,1,1,1,3
2025-12-01,SVC052,Warranty Repair,Maintenance,,,5,2,0,48.00,36.05,64.08,3,0,0,0
2025-12-01,SVC052,Warranty Repair,Mechanical,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2025-12-01,SVC053,Accident Repair,Body Repair,,,15,11,2,96.00,80.15,122.23,2,1,0,2
2025-12-01,SVC053,Inspection,Body Repair,,,13,10,1,96.00,80.13,122.20,1,1,1,2
2025-12-01,SVC053,Inspection,Campaign,,,3,2,0,48.00,36.03,64.05,1,0,0,0
2025-12-01,SVC053,Inspection,Diagnostics,,,4,3,0,48.00,36.04,64.06,0,0,0,1
2025-12-01,SVC053,Inspection,Electrical,,,5,5,1,72.00,58.05,96.08,0,1,1,0
2025-12-01,SVC053,Inspection,Maintenance,,,5,3,1,48.00,36.05,64.08,1,0,1,1
2025-12-01,SVC053,Inspection,Mechanical,,,6,5,0,48.00,36.06,64.09,0,0,0,1
2025-12-01,SVC053,Periodic Service,Body Repair,,,4,4,0,96.00,80.04,122.06,0,0,0,0
2025-12-01,SVC053,Periodic Service,Campaign,,,5,4,0,48.00,36.05,64.08,0,0,0,1
2025-12-01,SVC053,Periodic Service,Diagnostics,,,5,5,0,48.00,36.05,64.08,0,0,0,0
2025-12-01,SVC053,Periodic Service,Electrical,,,4,2,0,72.00,58.04,96.06,2,0,0,0
2025-12-01,SVC053,Periodic Service,Maintenance,,,4,3,0,48.00,36.04,64.06,0,0,0,1
2025-12-01,SVC053,Periodic Service,Mechanical,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-12-01,SVC053,Recall Campaign,Campaign,,,17,12,1,48.00,36.17,64.26,3,1,1,2
2025-12-01,SVC053,Running Repair,Body Repair,,,7,5,1,96.00,80.07,122.11,2,0,1,0
2025-12-01,SVC053,Running Repair,Campaign,,,4,2,0,48.00,36.04,64.06,1,0,0,1
2025-12-01,SVC053,Running Repair,Diagnostics,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-12-01,SVC053,Running Repair,Electrical,,,1,0,0,72.00,58.01,96.02,0,0,1,1
2025-12-01,SVC053,Running Repair,Maintenance,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC053,Running Repair,Mechanical,,,6,4,0,48.00,36.06,64.09,1,0,0,1
2025-12-01,SVC053,Warranty Repair,Body Repair,,,1,0,0,96.00,80.01,122.02,0,0,0,1
2025-12-01,SVC053,Warranty Repair,Campaign,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2025-12-01,SVC053,Warranty Repair,Diagnostics,,,4,2,0,48.00,36.04,64.06,2,0,0,0
2025-12-01,SVC053,Warranty Repair,Electrical,,,3,1,0,72.00,58.03,96.05,2,0,0,0
2025-12-01,SVC053,Warranty Repair,Maintenance,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2025-12-01,SVC053,Warranty Repair,Mechanical,,,3,1,0,48.00,36.03,64.05,0,0,0,2
2025-12-01,SVC054,Accident Repair,Body Repair,,,10,5,2,96.00,80.10,122.15,2,1,2,3
2025-12-01,SVC054,Inspection,Body Repair,,,2,0,0,96.00,80.02,122.03,1,0,0,1
2025-12-01,SVC054,Inspection,Campaign,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-12-01,SVC054,Inspection,Diagnostics,,,4,1,0,48.00,36.04,64.06,2,0,0,1
2025-12-01,SVC054,Inspection,Electrical,,,1,1,0,72.00,58.01,96.01,0,0,0,0
2025-12-01,SVC054,Inspection,Maintenance,,,8,3,1,48.00,36.08,64.12,3,0,1,2
2025-12-01,SVC054,Inspection,Mechanical,,,5,1,0,48.00,36.05,64.07,2,0,0,2
2025-12-01,SVC054,Periodic Service,Body Repair,,,2,1,0,96.00,80.02,122.03,1,0,0,0
2025-12-01,SVC054,Periodic Service,Campaign,,,4,3,0,48.00,36.04,64.06,1,0,0,0
2025-12-01,SVC054,Periodic Service,Diagnostics,,,5,3,0,48.00,36.05,64.07,1,0,0,1
2025-12-01,SVC054,Periodic Service,Electrical,,,3,3,0,72.00,58.03,96.04,0,0,0,0
2025-12-01,SVC054,Periodic Service,Maintenance,,,4,2,0,48.00,36.04,64.06,1,0,1,1
2025-12-01,SVC054,Periodic Service,Mechanical,,,6,3,1,48.00,36.06,64.09,2,0,2,1
2025-12-01,SVC054,Recall Campaign,Campaign,,,23,13,1,48.00,36.23,64.34,4,1,1,6
2025-12-01,SVC054,Running Repair,Body Repair,,,3,2,0,96.00,80.03,122.04,1,0,0,0
2025-12-01,SVC054,Running Repair,Campaign,,,4,1,0,48.00,36.04,64.06,3,0,0,0
2025-12-01,SVC054,Running Repair,Diagnostics,,,3,2,0,48.00,36.03,64.04,1,0,0,0
2025-12-01,SVC054,Running Repair,Electrical,,,8,6,1,72.00,58.08,96.12,1,1,0,1
2025-12-01,SVC054,Running Repair,Maintenance,,,3,2,0,48.00,36.03,64.04,0,0,0,1
2025-12-01,SVC054,Running Repair,Mechanical,,,4,4,1,48.00,36.04,64.06,0,0,1,0
2025-12-01,SVC054,Warranty Repair,Body Repair,,,2,2,0,96.00,80.02,122.03,0,0,0,0
2025-12-01,SVC054,Warranty Repair,Campaign,,,6,6,0,48.00,36.06,64.09,0,0,0,0
2025-12-01,SVC054,Warranty Repair,Diagnostics,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-12-01,SVC054,Warranty Repair,Electrical,,,2,2,0,72.00,58.02,96.03,0,0,0,0
2025-12-01,SVC054,Warranty Repair,Maintenance,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2025-12-01,SVC054,Warranty Repair,Mechanical,,,9,3,1,48.00,36.09,64.13,2,1,0,4
2025-12-01,SVC055,Accident Repair,Body Repair,,,16,15,2,96.00,80.25,122.37,0,1,1,1
2025-12-01,SVC055,Inspection,Body Repair,,,7,3,0,96.00,80.11,122.16,3,0,0,1
2025-12-01,SVC055,Inspection,Campaign,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2025-12-01,SVC055,Inspection,Diagnostics,,,5,2,0,48.00,36.08,64.12,1,0,0,2
2025-12-01,SVC055,Inspection,Electrical,,,1,0,0,72.00,58.02,96.02,0,0,0,1
2025-12-01,SVC055,Inspection,Maintenance,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2025-12-01,SVC055,Inspection,Mechanical,,,4,4,0,48.00,36.06,64.09,0,0,1,0
2025-12-01,SVC055,Periodic Service,Body Repair,,,3,1,0,96.00,80.05,122.07,1,0,0,1
2025-12-01,SVC055,Periodic Service,Campaign,,,1,0,0,48.00,36.02,64.02,0,0,0,1
2025-12-01,SVC055,Periodic Service,Electrical,,,4,2,1,72.00,58.06,96.09,0,0,1,2
2025-12-01,SVC055,Periodic Service,Maintenance,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2025-12-01,SVC055,Periodic Service,Mechanical,,,1,0,0,48.00,36.02,64.02,1,0,0,0
2025-12-01,SVC055,Recall Campaign,Campaign,,,15,11,1,48.00,36.23,64.35,2,1,1,2
2025-12-01,SVC055,Running Repair,Body Repair,,,2,1,0,96.00,80.03,122.05,0,0,0,1
2025-12-01,SVC055,Running Repair,Campaign,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2025-12-01,SVC055,Running Repair,Diagnostics,,,5,1,1,48.00,36.08,64.12,2,0,2,2
2025-12-01,SVC055,Running Repair,Electrical,,,3,3,1,72.00,58.05,96.07,0,0,1,0
2025-12-01,SVC055,Running Repair,Maintenance,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2025-12-01,SVC055,Running Repair,Mechanical,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2025-12-01,SVC055,Warranty Repair,Body Repair,,,5,3,1,96.00,80.08,122.12,2,0,0,0
2025-12-01,SVC055,Warranty Repair,Campaign,,,2,2,0,48.00,36.03,64.05,0,0,1,0
2025-12-01,SVC055,Warranty Repair,Diagnostics,,,3,2,1,48.00,36.05,64.07,1,0,1,0
2025-12-01,SVC055,Warranty Repair,Electrical,,,2,2,0,72.00,58.03,96.05,0,0,0,0
2025-12-01,SVC055,Warranty Repair,Maintenance,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2025-12-01,SVC055,Warranty Repair,Mechanical,,,4,2,0,48.00,36.06,64.09,1,0,0,1
2025-12-01,SVC056,Accident Repair,Body Repair,,,19,8,3,96.00,80.29,122.43,7,1,2,4
2025-12-01,SVC056,Inspection,Body Repair,,,4,2,0,96.00,80.06,122.09,0,0,0,2
2025-12-01,SVC056,Inspection,Electrical,,,6,3,0,72.00,58.09,96.14,2,1,0,1
2025-12-01,SVC056,Inspection,Maintenance,,,2,1,0,48.00,36.03,64.05,1,0,0,0
2025-12-01,SVC056,Inspection,Mechanical,,,1,0,0,48.00,36.02,64.02,1,0,0,0
2025-12-01,SVC056,Periodic Service,Body Repair,,,2,0,0,96.00,80.03,122.05,1,0,0,1
2025-12-01,SVC056,Periodic Service,Campaign,,,6,2,1,48.00,36.09,64.14,4,0,2,0
2025-12-01,SVC056,Periodic Service,Electrical,,,5,5,0,72.00,58.08,96.11,0,1,0,0
2025-12-01,SVC056,Periodic Service,Maintenance,,,4,3,1,48.00,36.06,64.09,1,0,3,0
2025-12-01,SVC056,Periodic Service,Mechanical,,,4,3,0,48.00,36.06,64.09,0,0,0,1
2025-12-01,SVC056,Recall Campaign,Campaign,,,18,10,1,48.00,36.27,64.41,4,1,0,4
2025-12-01,SVC056,Running Repair,Body Repair,,,3,3,0,96.00,80.05,122.07,0,0,0,0
2025-12-01,SVC056,Running Repair,Diagnostics,,,4,3,1,48.00,36.06,64.09,0,0,1,1
2025-12-01,SVC056,Running Repair,Electrical,,,1,1,0,72.00,58.02,96.02,0,0,0,0
2025-12-01,SVC056,Running Repair,Maintenance,,,1,0,0,48.00,36.02,64.02,1,0,0,0
2025-12-01,SVC056,Running Repair,Mechanical,,,4,3,0,48.00,36.06,64.09,1,0,0,0
2025-12-01,SVC056,Warranty Repair,Body Repair,,,4,3,0,96.00,80.06,122.09,1,0,0,0
2025-12-01,SVC056,Warranty Repair,Campaign,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2025-12-01,SVC056,Warranty Repair,Diagnostics,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2025-12-01,SVC056,Warranty Repair,Electrical,,,3,2,0,72.00,58.05,96.07,0,0,0,1
2025-12-01,SVC056,Warranty Repair,Maintenance,,,2,1,0,48.00,36.03,64.05,1,0,0,0
2025-12-01,SVC056,Warranty Repair,Mechanical,,,5,3,0,48.00,36.08,64.11,0,0,0,2
2025-12-01,SVC057,Accident Repair,Body Repair,,,15,13,2,96.00,80.22,122.33,0,1,1,2
2025-12-01,SVC057,Inspection,Body Repair,,,5,4,0,96.00,80.07,122.11,1,0,0,0
2025-12-01,SVC057,Inspection,Campaign,,,3,1,0,48.00,36.04,64.07,0,0,1,2
2025-12-01,SVC057,Inspection,Diagnostics,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2025-12-01,SVC057,Inspection,Electrical,,,2,2,0,72.00,58.03,96.04,0,0,1,0
2025-12-01,SVC057,Inspection,Maintenance,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2025-12-01,SVC057,Inspection,Mechanical,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2025-12-01,SVC057,Periodic Service,Body Repair,,,3,3,0,96.00,80.04,122.07,0,0,0,0
2025-12-01,SVC057,Periodic Service,Campaign,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2025-12-01,SVC057,Periodic Service,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2025-12-01,SVC057,Periodic Service,Mechanical,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2025-12-01,SVC057,Recall Campaign,Campaign,,,19,14,2,48.00,36.28,64.42,1,1,3,4
2025-12-01,SVC057,Running Repair,Body Repair,,,3,3,0,96.00,80.04,122.07,0,0,0,0
2025-12-01,SVC057,Running Repair,Campaign,,,3,3,0,48.00,36.04,64.07,0,0,0,0
2025-12-01,SVC057,Running Repair,Diagnostics,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2025-12-01,SVC057,Running Repair,Electrical,,,1,0,0,72.00,58.01,96.02,1,0,0,0
2025-12-01,SVC057,Running Repair,Maintenance,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC057,Running Repair,Mechanical,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2025-12-01,SVC057,Warranty Repair,Body Repair,,,3,3,0,96.00,80.04,122.07,0,0,0,0
2025-12-01,SVC057,Warranty Repair,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2025-12-01,SVC057,Warranty Repair,Diagnostics,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2025-12-01,SVC057,Warranty Repair,Electrical,,,5,4,1,72.00,58.07,96.11,1,1,1,0
2025-12-01,SVC057,Warranty Repair,Maintenance,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2025-12-01,SVC057,Warranty Repair,Mechanical,,,3,3,0,48.00,36.04,64.07,0,0,0,0
2025-12-01,SVC058,Accident Repair,Body Repair,,,13,8,2,96.00,80.19,122.28,2,1,2,3
2025-12-01,SVC058,Inspection,Body Repair,,,6,5,1,96.00,80.09,122.13,1,0,2,0
2025-12-01,SVC058,Inspection,Campaign,,,2,1,0,48.00,36.03,64.04,1,0,1,0
2025-12-01,SVC058,Inspection,Diagnostics,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2025-12-01,SVC058,Inspection,Maintenance,,,3,1,0,48.00,36.04,64.07,2,0,0,0
2025-12-01,SVC058,Inspection,Mechanical,,,3,2,0,48.00,36.04,64.07,1,0,1,0
2025-12-01,SVC058,Periodic Service,Body Repair,,,1,0,0,96.00,80.01,122.02,0,0,0,1
2025-12-01,SVC058,Periodic Service,Campaign,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2025-12-01,SVC058,Periodic Service,Diagnostics,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2025-12-01,SVC058,Periodic Service,Electrical,,,6,4,0,72.00,58.09,96.13,1,1,0,1
2025-12-01,SVC058,Periodic Service,Maintenance,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2025-12-01,SVC058,Recall Campaign,Campaign,,,26,17,1,48.00,36.38,64.57,4,2,0,5
2025-12-01,SVC058,Running Repair,Body Repair,,,2,1,0,96.00,80.03,122.04,0,0,0,1
2025-12-01,SVC058,Running Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC058,Running Repair,Diagnostics,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2025-12-01,SVC058,Running Repair,Electrical,,,1,0,0,72.00,58.01,96.02,0,0,0,1
2025-12-01,SVC058,Running Repair,Maintenance,,,8,6,1,48.00,36.12,64.17,1,0,2,1
2025-12-01,SVC058,Running Repair,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC058,Warranty Repair,Body Repair,,,2,2,0,96.00,80.03,122.04,0,0,0,0
2025-12-01,SVC058,Warranty Repair,Campaign,,,3,0,0,48.00,36.04,64.07,2,0,0,1
2025-12-01,SVC058,Warranty Repair,Diagnostics,,,4,2,0,48.00,36.06,64.09,2,0,0,0
2025-12-01,SVC058,Warranty Repair,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2025-12-01,SVC058,Warranty Repair,Maintenance,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2025-12-01,SVC058,Warranty Repair,Mechanical,,,4,2,0,48.00,36.06,64.09,0,0,0,2
2025-12-01,SVC059,Accident Repair,Body Repair,,,20,15,2,96.00,80.28,122.43,3,1,1,2
2025-12-01,SVC059,Inspection,Body Repair,,,1,1,0,96.00,80.01,122.02,0,0,0,0
2025-12-01,SVC059,Inspection,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC059,Inspection,Diagnostics,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2025-12-01,SVC059,Inspection,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2025-12-01,SVC059,Inspection,Maintenance,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC059,Inspection,Mechanical,,,3,2,0,48.00,36.04,64.06,1,0,0,0
2025-12-01,SVC059,Periodic Service,Body Repair,,,4,2,0,96.00,80.06,122.09,1,0,0,1
2025-12-01,SVC059,Periodic Service,Campaign,,,3,2,0,48.00,36.04,64.06,1,0,1,0
2025-12-01,SVC059,Periodic Service,Diagnostics,,,6,5,0,48.00,36.09,64.13,0,0,0,1
2025-12-01,SVC059,Periodic Service,Electrical,,,6,6,1,72.00,58.09,96.13,0,1,1,0
2025-12-01,SVC059,Periodic Service,Mechanical,,,3,2,0,48.00,36.04,64.06,0,0,0,1
2025-12-01,SVC059,Recall Campaign,Campaign,,,12,8,1,48.00,36.17,64.26,1,1,0,3
2025-12-01,SVC059,Running Repair,Campaign,,,2,1,0,48.00,36.03,64.04,0,0,0,1
2025-12-01,SVC059,Running Repair,Diagnostics,,,9,2,1,48.00,36.13,64.19,3,1,0,4
2025-12-01,SVC059,Running Repair,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2025-12-01,SVC059,Running Repair,Maintenance,,,3,1,0,48.00,36.04,64.06,1,0,0,1
2025-12-01,SVC059,Running Repair,Mechanical,,,3,2,0,48.00,36.04,64.06,1,0,0,0
2025-12-01,SVC059,Warranty Repair,Body Repair,,,2,1,0,96.00,80.03,122.04,1,0,0,0
2025-12-01,SVC059,Warranty Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC059,Warranty Repair,Diagnostics,,,3,2,0,48.00,36.04,64.06,0,0,0,1
2025-12-01,SVC059,Warranty Repair,Electrical,,,3,2,0,72.00,58.04,96.06,1,0,0,0
2025-12-01,SVC059,Warranty Repair,Maintenance,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2025-12-01,SVC059,Warranty Repair,Mechanical,,,3,1,0,48.00,36.04,64.06,1,0,0,1
2025-12-01,SVC060,Accident Repair,Body Repair,,,12,7,1,96.00,80.17,122.25,4,1,1,1
2025-12-01,SVC060,Inspection,Body Repair,,,3,1,0,96.00,80.04,122.06,1,0,0,1
2025-12-01,SVC060,Inspection,Campaign,,,6,3,1,48.00,36.08,64.12,2,0,1,1
2025-12-01,SVC060,Inspection,Diagnostics,,,3,1,0,48.00,36.04,64.06,0,0,1,2
2025-12-01,SVC060,Inspection,Electrical,,,2,0,0,72.00,58.03,96.04,1,0,0,1
2025-12-01,SVC060,Inspection,Maintenance,,,4,1,0,48.00,36.06,64.08,1,0,0,2
2025-12-01,SVC060,Inspection,Mechanical,,,4,3,0,48.00,36.06,64.08,1,0,0,0
2025-12-01,SVC060,Periodic Service,Body Repair,,,2,2,0,96.00,80.03,122.04,0,0,0,0
2025-12-01,SVC060,Periodic Service,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2025-12-01,SVC060,Periodic Service,Electrical,,,4,4,1,72.00,58.06,96.08,0,0,1,0
2025-12-01,SVC060,Periodic Service,Maintenance,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2025-12-01,SVC060,Periodic Service,Mechanical,,,4,3,0,48.00,36.06,64.08,0,0,0,1
2025-12-01,SVC060,Recall Campaign,Campaign,,,14,10,1,48.00,36.19,64.29,3,1,1,1
2025-12-01,SVC060,Running Repair,Body Repair,,,1,1,0,96.00,80.01,122.02,0,0,1,0
2025-12-01,SVC060,Running Repair,Campaign,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2025-12-01,SVC060,Running Repair,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-12-01,SVC060,Running Repair,Electrical,,,4,4,1,72.00,58.06,96.08,0,0,1,0
2025-12-01,SVC060,Running Repair,Maintenance,,,7,5,1,48.00,36.10,64.15,2,0,0,0
2025-12-01,SVC060,Running Repair,Mechanical,,,3,3,0,48.00,36.04,64.06,0,0,0,0
2025-12-01,SVC060,Warranty Repair,Body Repair,,,1,1,0,96.00,80.01,122.02,0,0,0,0
2025-12-01,SVC060,Warranty Repair,Campaign,,,4,2,0,48.00,36.06,64.08,1,0,0,1
2025-12-01,SVC060,Warranty Repair,Diagnostics,,,4,0,0,48.00,36.06,64.08,1,0,0,3
2025-12-01,SVC060,Warranty Repair,Electrical,,,2,1,0,72.00,58.03,96.04,0,0,0,1
2025-12-01,SVC060,Warranty Repair,Maintenance,,,6,4,1,48.00,36.08,64.12,1,0,1,1
2025-12-01,SVC060,Warranty Repair,Mechanical,,,4,0,1,48.00,36.06,64.08,3,0,1,1
2026-01-01,SVC001,Accident Repair,Body Repair,,,41,27,4,96.00,80.33,122.50,6,2,0,8
2026-01-01,SVC001,Inspection,Body Repair,,,7,5,0,96.00,80.06,122.09,2,0,0,0
2026-01-01,SVC001,Inspection,Campaign,,,4,3,0,48.00,36.03,64.05,0,0,0,1
2026-01-01,SVC001,Inspection,Diagnostics,,,5,2,1,48.00,36.04,64.06,2,0,1,1
2026-01-01,SVC001,Inspection,Electrical,,,9,6,1,72.00,58.07,96.11,0,1,0,3
2026-01-01,SVC001,Inspection,Maintenance,,,1,0,0,48.00,36.01,64.01,0,0,0,1
2026-01-01,SVC001,Inspection,Mechanical,,,4,3,0,48.00,36.03,64.05,1,0,1,0
2026-01-01,SVC001,Periodic Service,Body Repair,,,5,2,1,96.00,80.04,122.06,2,0,1,1
2026-01-01,SVC001,Periodic Service,Campaign,,,6,5,0,48.00,36.05,64.07,1,0,0,0
2026-01-01,SVC001,Periodic Service,Diagnostics,,,6,3,0,48.00,36.05,64.07,0,0,0,3
2026-01-01,SVC001,Periodic Service,Electrical,,,3,3,0,72.00,58.02,96.04,0,0,0,0
2026-01-01,SVC001,Periodic Service,Maintenance,,,5,4,0,48.00,36.04,64.06,0,0,0,1
2026-01-01,SVC001,Periodic Service,Mechanical,,,5,2,0,48.00,36.04,64.06,2,0,0,1
2026-01-01,SVC001,Recall Campaign,Campaign,,,36,22,3,48.00,36.29,64.44,4,2,3,10
2026-01-01,SVC001,Running Repair,Body Repair,,,7,3,1,96.00,80.06,122.09,1,0,1,3
2026-01-01,SVC001,Running Repair,Campaign,,,8,8,1,48.00,36.07,64.10,0,0,0,0
2026-01-01,SVC001,Running Repair,Diagnostics,,,2,1,0,48.00,36.02,64.02,0,0,0,1
2026-01-01,SVC001,Running Repair,Electrical,,,5,3,1,72.00,58.04,96.06,1,1,0,1
2026-01-01,SVC001,Running Repair,Maintenance,,,4,3,0,48.00,36.03,64.05,1,0,0,0
2026-01-01,SVC001,Running Repair,Mechanical,,,5,4,0,48.00,36.04,64.06,0,0,0,1
2026-01-01,SVC001,Warranty Repair,Body Repair,,,7,6,1,96.00,80.06,122.09,0,0,2,1
2026-01-01,SVC001,Warranty Repair,Campaign,,,8,6,1,48.00,36.07,64.10,0,0,0,2
2026-01-01,SVC001,Warranty Repair,Diagnostics,,,9,5,1,48.00,36.07,64.11,3,1,1,1
2026-01-01,SVC001,Warranty Repair,Electrical,,,4,4,0,72.00,58.03,96.05,0,0,0,0
2026-01-01,SVC001,Warranty Repair,Maintenance,,,5,2,0,48.00,36.04,64.06,2,0,0,1
2026-01-01,SVC001,Warranty Repair,Mechanical,,,4,3,1,48.00,36.03,64.05,0,0,1,1
2026-01-01,SVC002,Accident Repair,Body Repair,,,30,20,3,96.00,80.24,122.35,7,2,1,3
2026-01-01,SVC002,Inspection,Body Repair,,,3,3,0,96.00,80.02,122.04,0,0,0,0
2026-01-01,SVC002,Inspection,Campaign,,,4,1,0,48.00,36.03,64.05,2,0,0,1
2026-01-01,SVC002,Inspection,Diagnostics,,,7,3,1,48.00,36.05,64.08,3,0,2,1
2026-01-01,SVC002,Inspection,Electrical,,,8,6,1,72.00,58.06,96.09,1,1,0,1
2026-01-01,SVC002,Inspection,Maintenance,,,2,1,0,48.00,36.02,64.02,1,0,0,0
