service_order_id,order_date,month,service_center_id,model_id,variant_id,service_type,job_category,service_channel,status,warranty_flag,repeat_repair_flag,campaign_flag,appointment_flag,promised_delivery_date,completed_date,labor_hours,bay_hours
SO0048005,2026-01-14,2026-01-01,SVC054,MDL003,VAR014,Warranty Repair,Body Repair,Pickup-Drop,Open,true,false,false,false,2026-01-15,,4.0,3.2
SO0048006,2026-01-05,2026-01-01,SVC054,MDL003,VAR015,Recall Campaign,Campaign,Appointment,Completed,false,false,true,false,2026-01-06,2026-01-05,6.7,4.8
SO0048007,2026-01-11,2026-01-01,SVC054,MDL003,VAR016,Periodic Service,Body Repair,Pickup-Drop,Open,false,false,false,true,2026-01-12,,1.5,1.3
SO0048008,2026-01-07,2026-01-01,SVC054,MDL003,VAR017,Recall Campaign,Campaign,Walk-in,Cancelled,false,false,true,true,2026-01-08,,3.8,3.3
SO0048009,2026-01-28,2026-01-01,SVC054,MDL003,VAR018,Running Repair,Electrical,Walk-in,Open,false,false,false,false,2026-01-29,,5.4,3.8
SO0048010,2026-01-22,2026-01-01,SVC054,MDL004,VAR019,Running Repair,Electrical,Fleet,Cancelled,false,false,false,true,2026-01-23,,2.4,1.8
SO0048011,2026-01-28,2026-01-01,SVC054,MDL004,VAR020,Warranty Repair,Diagnostics,Fleet,Open,true,false,false,true,2026-01-29,,4.4,2.9
SO0048012,2026-01-08,2026-01-01,SVC054,MDL004,VAR021,Running Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-01-09,2026-01-10,2.0,1.5
SO0048013,2026-01-13,2026-01-01,SVC054,MDL004,VAR022,Running Repair,Campaign,Walk-in,Open,false,false,false,false,2026-01-14,,4.1,2.8
SO0048014,2026-01-03,2026-01-01,SVC054,MDL004,VAR023,Recall Campaign,Campaign,Pickup-Drop,Completed,false,false,true,true,2026-01-04,2026-01-05,5.3,4.5
SO0048015,2026-01-06,2026-01-01,SVC054,MDL004,VAR024,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,false,2026-01-11,2026-01-13,14.5,10.6
SO0048016,2026-01-25,2026-01-01,SVC054,MDL005,VAR025,Inspection,Maintenance,Appointment,Completed,false,false,false,false,2026-01-26,2026-01-26,7.1,5.7
SO0048017,2026-01-03,2026-01-01,SVC054,MDL005,VAR026,Inspection,Maintenance,Appointment,Completed,false,false,false,true,2026-01-04,2026-01-03,4.1,3.1
SO0048018,2026-01-12,2026-01-01,SVC054,MDL005,VAR027,Recall Campaign,Campaign,Pickup-Drop,Completed,false,false,true,false,2026-01-13,2026-01-12,6.9,6.1
SO0048019,2026-01-31,2026-01-01,SVC054,MDL005,VAR028,Inspection,Campaign,Fleet,Open,false,false,false,true,2026-02-01,,7.1,6.2
SO0048020,2026-01-24,2026-01-01,SVC054,MDL005,VAR029,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,false,2026-01-29,2026-01-28,23.1,18.4
SO0048021,2026-01-25,2026-01-01,SVC054,MDL005,VAR030,Accident Repair,Body Repair,Appointment,Completed,false,false,false,true,2026-01-30,2026-02-01,9.6,6.6
SO0048022,2026-01-14,2026-01-01,SVC054,MDL006,VAR031,Warranty Repair,Body Repair,Walk-in,Completed,true,false,false,true,2026-01-15,2026-01-14,5.3,3.6
SO0048023,2026-01-17,2026-01-01,SVC054,MDL006,VAR032,Inspection,Maintenance,Appointment,Completed,false,false,false,true,2026-01-18,2026-01-19,3.0,2.7
SO0048024,2026-01-09,2026-01-01,SVC054,MDL006,VAR033,Periodic Service,Campaign,Fleet,Open,false,false,false,true,2026-01-10,,1.3,1.1
SO0048025,2026-01-29,2026-01-01,SVC054,MDL006,VAR034,Inspection,Diagnostics,Appointment,Cancelled,true,false,false,false,2026-01-30,,6.3,5.5
SO0048026,2026-01-04,2026-01-01,SVC054,MDL006,VAR035,Recall Campaign,Campaign,Appointment,Cancelled,false,false,true,true,2026-01-05,,7.5,5.0
SO0048027,2026-01-12,2026-01-01,SVC054,MDL006,VAR036,Inspection,Diagnostics,Appointment,Cancelled,false,false,false,true,2026-01-13,,7.4,5.2
SO0048028,2026-01-22,2026-01-01,SVC054,MDL007,VAR037,Recall Campaign,Campaign,Pickup-Drop,Completed,false,true,true,true,2026-01-23,2026-01-22,2.2,2.0
SO0048029,2026-01-04,2026-01-01,SVC054,MDL007,VAR038,Inspection,Maintenance,Walk-in,Cancelled,false,false,false,true,2026-01-05,,6.6,5.1
SO0048030,2026-01-30,2026-01-01,SVC054,MDL007,VAR039,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-02-04,2026-02-04,16.2,10.6
SO0048031,2026-01-30,2026-01-01,SVC054,MDL007,VAR040,Running Repair,Campaign,Pickup-Drop,Completed,false,false,false,true,2026-01-31,2026-01-30,4.9,3.3
SO0048032,2026-01-10,2026-01-01,SVC054,MDL007,VAR041,Inspection,Electrical,Fleet,Completed,false,false,false,false,2026-01-11,2026-01-12,3.2,2.5
SO0048033,2026-01-02,2026-01-01,SVC054,MDL007,VAR042,Running Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-01-03,2026-01-04,4.0,3.5
SO0048034,2026-01-22,2026-01-01,SVC054,MDL008,VAR043,Warranty Repair,Maintenance,Fleet,Completed,true,false,false,true,2026-01-23,2026-01-24,4.2,3.2
SO0048035,2026-01-11,2026-01-01,SVC054,MDL008,VAR044,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-01-16,2026-01-15,14.9,12.7
SO0048036,2026-01-05,2026-01-01,SVC054,MDL008,VAR045,Recall Campaign,Campaign,Fleet,Cancelled,false,false,true,false,2026-01-06,,4.8,3.7
SO0048037,2026-01-26,2026-01-01,SVC054,MDL008,VAR046,Running Repair,Mechanical,Walk-in,Completed,true,false,false,true,2026-01-27,2026-01-27,7.4,6.1
SO0048038,2026-01-17,2026-01-01,SVC054,MDL008,VAR047,Warranty Repair,Diagnostics,Walk-in,Completed,true,false,false,true,2026-01-18,2026-01-17,3.0,2.0
SO0048039,2026-01-05,2026-01-01,SVC054,MDL008,VAR048,Inspection,Maintenance,Pickup-Drop,Cancelled,false,false,false,false,2026-01-06,,7.3,5.6
SO0048040,2026-01-13,2026-01-01,SVC054,MDL009,VAR049,Running Repair,Mechanical,Fleet,Completed,false,false,false,true,2026-01-14,2026-01-14,7.4,5.5
SO0048041,2026-01-21,2026-01-01,SVC054,MDL009,VAR050,Warranty Repair,Diagnostics,Pickup-Drop,Completed,true,true,false,true,2026-01-22,2026-01-23,7.1,5.7
SO0048042,2026-01-23,2026-01-01,SVC054,MDL009,VAR051,Periodic Service,Campaign,Fleet,Completed,true,false,false,true,2026-01-24,2026-01-24,1.4,1.1
SO0048043,2026-01-31,2026-01-01,SVC054,MDL009,VAR052,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-02-05,2026-02-08,8.7,7.5
SO0048044,2026-01-12,2026-01-01,SVC054,MDL009,VAR053,Inspection,Maintenance,Pickup-Drop,Cancelled,false,false,false,true,2026-01-13,,4.5,3.9
SO0048045,2026-01-19,2026-01-01,SVC054,MDL009,VAR054,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-01-20,2026-01-19,4.2,3.3
SO0048046,2026-01-29,2026-01-01,SVC054,MDL010,VAR055,Recall Campaign,Campaign,Appointment,Open,false,false,true,true,2026-01-30,,2.9,2.3
SO0048047,2026-01-13,2026-01-01,SVC054,MDL010,VAR056,Inspection,Body Repair,Appointment,Cancelled,false,false,false,true,2026-01-14,,6.2,5.2
SO0048048,2026-01-14,2026-01-01,SVC054,MDL010,VAR057,Recall Campaign,Campaign,Appointment,Completed,false,false,true,false,2026-01-15,2026-01-16,2.4,1.6
SO0048049,2026-01-30,2026-01-01,SVC054,MDL010,VAR058,Periodic Service,Diagnostics,Pickup-Drop,Completed,false,false,false,true,2026-01-31,2026-01-31,1.7,1.5
SO0048050,2026-01-11,2026-01-01,SVC054,MDL010,VAR059,Recall Campaign,Campaign,Pickup-Drop,Open,false,false,true,false,2026-01-12,,6.4,5.0
SO0048051,2026-01-02,2026-01-01,SVC054,MDL010,VAR060,Running Repair,Mechanical,Walk-in,Open,false,false,false,true,2026-01-03,,3.6,2.8
SO0048052,2026-01-01,2026-01-01,SVC054,MDL011,VAR061,Running Repair,Maintenance,Fleet,Cancelled,false,false,false,true,2026-01-02,,3.3,2.5
SO0048053,2026-01-24,2026-01-01,SVC054,MDL011,VAR062,Running Repair,Diagnostics,Fleet,Completed,false,false,false,true,2026-01-25,2026-01-25,7.5,5.3
SO0048054,2026-01-30,2026-01-01,SVC054,MDL011,VAR063,Warranty Repair,Maintenance,Pickup-Drop,Completed,true,false,false,true,2026-01-31,2026-01-31,7.4,6.5
SO0048055,2026-01-20,2026-01-01,SVC054,MDL011,VAR064,Accident Repair,Body Repair,Appointment,Completed,false,false,false,true,2026-01-25,2026-01-26,15.2,11.8
SO0048056,2026-01-29,2026-01-01,SVC054,MDL011,VAR065,Inspection,Maintenance,Walk-in,Cancelled,true,false,false,false,2026-01-30,,7.8,6.5
SO0048057,2026-01-29,2026-01-01,SVC054,MDL011,VAR066,Recall Campaign,Campaign,Pickup-Drop,Completed,false,false,true,false,2026-01-30,2026-01-29,2.8,2.2
SO0048058,2026-01-15,2026-01-01,SVC054,MDL012,VAR067,Running Repair,Maintenance,Walk-in,Completed,true,false,false,true,2026-01-16,2026-01-16,2.7,1.9
SO0048059,2026-01-30,2026-01-01,SVC054,MDL012,VAR068,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-02-04,2026-02-05,11.8,10.4
SO0048060,2026-01-09,2026-01-01,SVC054,MDL012,VAR069,Inspection,Diagnostics,Pickup-Drop,Cancelled,false,true,false,false,2026-01-10,,7.7,6.8
SO0048061,2026-01-19,2026-01-01,SVC054,MDL012,VAR070,Periodic Service,Electrical,Fleet,Completed,false,false,false,true,2026-01-20,2026-01-19,1.4,1.0
SO0048062,2026-01-26,2026-01-01,SVC054,MDL012,VAR071,Running Repair,Body Repair,Fleet,Completed,false,false,false,false,2026-01-27,2026-01-26,2.7,1.8
SO0048063,2026-01-22,2026-01-01,SVC054,MDL012,VAR072,Recall Campaign,Campaign,Fleet,Cancelled,false,false,true,true,2026-01-23,,5.9,4.6
SO0048064,2026-01-09,2026-01-01,SVC054,MDL001,VAR001,Warranty Repair,Campaign,Pickup-Drop,Completed,true,false,false,true,2026-01-10,2026-01-11,6.1,4.7
SO0048065,2026-01-08,2026-01-01,SVC054,MDL001,VAR002,Running Repair,Maintenance,Appointment,Cancelled,true,false,false,true,2026-01-09,,2.8,1.9
SO0048066,2026-01-17,2026-01-01,SVC054,MDL001,VAR003,Warranty Repair,Maintenance,Walk-in,Completed,true,false,false,true,2026-01-18,2026-01-17,5.8,4.6
SO0048067,2026-01-20,2026-01-01,SVC054,MDL001,VAR004,Inspection,Campaign,Fleet,Cancelled,false,false,false,true,2026-01-21,,6.0,4.2
SO0048068,2026-01-17,2026-01-01,SVC054,MDL001,VAR005,Recall Campaign,Campaign,Appointment,Completed,false,false,true,true,2026-01-18,2026-01-19,3.3,2.7
SO0048069,2026-01-16,2026-01-01,SVC054,MDL001,VAR006,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-01-17,2026-01-18,5.5,3.8
SO0048070,2026-01-05,2026-01-01,SVC054,MDL002,VAR007,Inspection,Campaign,Appointment,Completed,false,false,false,true,2026-01-06,2026-01-07,4.5,3.4
SO0048071,2026-01-20,2026-01-01,SVC054,MDL002,VAR008,Running Repair,Campaign,Appointment,Open,false,false,false,true,2026-01-21,,4.0,2.9
SO0048072,2026-01-28,2026-01-01,SVC054,MDL002,VAR009,Periodic Service,Mechanical,Walk-in,Completed,false,false,false,true,2026-01-29,2026-01-28,1.4,1.2
SO0048073,2026-01-25,2026-01-01,SVC054,MDL002,VAR010,Running Repair,Diagnostics,Walk-in,Completed,false,false,false,true,2026-01-26,2026-01-26,3.0,2.2
SO0048074,2026-01-02,2026-01-01,SVC054,MDL002,VAR011,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-01-07,2026-01-06,14.7,11.4
SO0048075,2026-01-18,2026-01-01,SVC054,MDL002,VAR012,Inspection,Campaign,Pickup-Drop,Completed,false,false,false,true,2026-01-19,2026-01-18,5.5,3.8
SO0048076,2026-01-07,2026-01-01,SVC054,MDL003,VAR013,Inspection,Campaign,Fleet,Completed,false,false,false,false,2026-01-08,2026-01-07,7.6,5.0
SO0048077,2026-01-26,2026-01-01,SVC054,MDL003,VAR014,Inspection,Electrical,Appointment,Completed,false,false,false,true,2026-01-27,2026-01-26,5.8,5.0
SO0048078,2026-01-14,2026-01-01,SVC054,MDL003,VAR015,Periodic Service,Electrical,Fleet,Open,false,false,false,false,2026-01-15,,3.0,2.0
SO0048079,2026-01-25,2026-01-01,SVC054,MDL003,VAR016,Accident Repair,Body Repair,Fleet,Cancelled,false,false,false,true,2026-01-30,,18.6,12.3
SO0048080,2026-01-01,2026-01-01,SVC054,MDL003,VAR017,Running Repair,Diagnostics,Fleet,Cancelled,false,false,false,true,2026-01-02,,6.3,4.2
SO0048081,2026-01-13,2026-01-01,SVC054,MDL003,VAR018,Recall Campaign,Campaign,Appointment,Completed,false,false,true,true,2026-01-14,2026-01-13,6.1,5.0
SO0048082,2026-01-14,2026-01-01,SVC054,MDL004,VAR019,Warranty Repair,Body Repair,Appointment,Completed,true,false,false,true,2026-01-15,2026-01-14,4.7,4.1
SO0048083,2026-01-06,2026-01-01,SVC054,MDL004,VAR020,Inspection,Mechanical,Fleet,Completed,false,false,false,false,2026-01-07,2026-01-07,5.3,4.4
SO0048084,2026-01-02,2026-01-01,SVC054,MDL004,VAR021,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-01-07,2026-01-06,6.1,4.6
SO0048085,2026-01-04,2026-01-01,SVC054,MDL004,VAR022,Warranty Repair,Campaign,Pickup-Drop,Completed,true,false,false,true,2026-01-05,2026-01-06,7.1,6.1
SO0048086,2026-01-31,2026-01-01,SVC054,MDL004,VAR023,Running Repair,Campaign,Appointment,Open,true,false,false,true,2026-02-01,,2.2,1.6
SO0048087,2026-01-23,2026-01-01,SVC054,MDL004,VAR024,Periodic Service,Campaign,Appointment,Completed,false,true,false,false,2026-01-24,2026-01-24,2.3,1.7
SO0048088,2026-01-23,2026-01-01,SVC054,MDL005,VAR025,Inspection,Campaign,Pickup-Drop,Completed,false,false,false,true,2026-01-24,2026-01-24,7.8,6.2
SO0048089,2026-01-11,2026-01-01,SVC054,MDL005,VAR026,Periodic Service,Mechanical,Fleet,Completed,false,false,false,true,2026-01-12,2026-01-13,2.2,1.6
SO0048090,2026-01-21,2026-01-01,SVC054,MDL005,VAR027,Recall Campaign,Campaign,Fleet,Open,false,false,true,true,2026-01-22,,5.9,4.3
SO0048091,2026-01-12,2026-01-01,SVC054,MDL005,VAR028,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-01-17,2026-01-16,12.0,9.5
SO0048092,2026-01-26,2026-01-01,SVC054,MDL005,VAR029,Recall Campaign,Campaign,Fleet,Open,false,false,true,true,2026-01-27,,3.6,2.5
SO0048093,2026-01-18,2026-01-01,SVC054,MDL005,VAR030,Accident Repair,Body Repair,Appointment,Cancelled,false,false,false,true,2026-01-23,,13.6,12.2
SO0048094,2026-02-05,2026-02-01,SVC054,MDL002,VAR012,Periodic Service,Mechanical,Pickup-Drop,Completed,false,false,false,true,2026-02-06,2026-02-06,3.0,2.5
SO0048095,2026-02-02,2026-02-01,SVC054,MDL003,VAR013,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-02-03,2026-02-04,3.6,2.3
SO0048096,2026-02-17,2026-02-01,SVC054,MDL003,VAR014,Running Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-02-18,2026-02-17,2.8,2.3
SO0048097,2026-02-20,2026-02-01,SVC054,MDL003,VAR015,Periodic Service,Body Repair,Walk-in,Cancelled,false,false,false,true,2026-02-21,,2.3,1.7
SO0048098,2026-02-03,2026-02-01,SVC054,MDL003,VAR016,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-02-08,2026-02-08,16.9,14.5
SO0048099,2026-02-18,2026-02-01,SVC054,MDL003,VAR017,Periodic Service,Maintenance,Fleet,Completed,false,false,false,true,2026-02-19,2026-02-19,1.4,1.1
SO0048100,2026-02-02,2026-02-01,SVC054,MDL003,VAR018,Accident Repair,Body Repair,Walk-in,Open,false,false,false,false,2026-02-07,,12.3,8.7
SO0048101,2026-02-25,2026-02-01,SVC054,MDL004,VAR019,Running Repair,Mechanical,Pickup-Drop,Completed,false,false,false,true,2026-02-26,2026-02-25,6.4,5.4
SO0048102,2026-02-27,2026-02-01,SVC054,MDL004,VAR020,Running Repair,Electrical,Pickup-Drop,Completed,true,false,false,false,2026-02-28,2026-02-28,6.2,4.4
SO0048103,2026-02-21,2026-02-01,SVC054,MDL004,VAR021,Accident Repair,Body Repair,Appointment,Completed,false,false,false,false,2026-02-26,2026-02-28,7.0,5.0
SO0048104,2026-02-17,2026-02-01,SVC054,MDL004,VAR022,Recall Campaign,Campaign,Fleet,Cancelled,false,false,true,true,2026-02-18,,5.6,3.7
SO0048105,2026-02-08,2026-02-01,SVC054,MDL004,VAR023,Warranty Repair,Diagnostics,Pickup-Drop,Cancelled,true,false,false,true,2026-02-09,,6.0,5.1
SO0048106,2026-02-13,2026-02-01,SVC054,MDL004,VAR024,Warranty Repair,Electrical,Walk-in,Completed,true,false,false,true,2026-02-14,2026-02-15,6.1,5.1
SO0048107,2026-02-13,2026-02-01,SVC054,MDL005,VAR025,Periodic Service,Maintenance,Pickup-Drop,Completed,false,false,false,false,2026-02-14,2026-02-13,2.1,1.7
SO0048108,2026-02-05,2026-02-01,SVC054,MDL005,VAR026,Periodic Service,Body Repair,Appointment,Cancelled,false,false,false,true,2026-02-06,,1.3,1.1
SO0048109,2026-02-21,2026-02-01,SVC054,MDL005,VAR027,Recall Campaign,Campaign,Appointment,Open,false,false,true,true,2026-02-22,,7.6,6.8
SO0048110,2026-02-17,2026-02-01,SVC054,MDL005,VAR028,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,false,2026-02-18,2026-02-19,7.8,6.0
SO0048111,2026-02-19,2026-02-01,SVC054,MDL005,VAR029,Accident Repair,Body Repair,Pickup-Drop,Cancelled,false,false,false,false,2026-02-24,,17.1,12.4
SO0048112,2026-02-25,2026-02-01,SVC054,MDL005,VAR030,Inspection,Body Repair,Fleet,Cancelled,false,false,false,true,2026-02-26,,6.9,5.6
SO0048113,2026-02-10,2026-02-01,SVC054,MDL006,VAR031,Warranty Repair,Body Repair,Fleet,Completed,true,false,false,true,2026-02-11,2026-02-10,7.1,4.9
SO0048114,2026-02-20,2026-02-01,SVC054,MDL006,VAR032,Periodic Service,Diagnostics,Pickup-Drop,Cancelled,false,false,false,true,2026-02-21,,2.6,2.2
SO0048115,2026-02-19,2026-02-01,SVC054,MDL006,VAR033,Inspection,Body Repair,Pickup-Drop,Open,false,true,false,true,2026-02-20,,4.8,4.0
SO0048116,2026-02-06,2026-02-01,SVC054,MDL006,VAR034,Recall Campaign,Campaign,Appointment,Completed,false,false,true,true,2026-02-07,2026-02-07,2.9,2.0
SO0048117,2026-02-07,2026-02-01,SVC054,MDL006,VAR035,Running Repair,Body Repair,Walk-in,Completed,false,false,false,false,2026-02-08,2026-02-08,5.3,4.3
SO0048118,2026-02-16,2026-02-01,SVC054,MDL006,VAR036,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,false,2026-02-17,2026-02-16,4.6,4.1
SO0048119,2026-02-05,2026-02-01,SVC054,MDL007,VAR037,Recall Campaign,Campaign,Pickup-Drop,Open,false,false,true,false,2026-02-06,,6.6,5.4
SO0048120,2026-02-16,2026-02-01,SVC054,MDL007,VAR038,Recall Campaign,Campaign,Appointment,Completed,false,false,true,false,2026-02-17,2026-02-17,4.4,3.5
SO0048121,2026-02-13,2026-02-01,SVC054,MDL007,VAR039,Recall Campaign,Campaign,Fleet,Completed,false,false,true,false,2026-02-14,2026-02-15,7.8,7.0
SO0048122,2026-02-12,2026-02-01,SVC054,MDL007,VAR040,Warranty Repair,Body Repair,Appointment,Open,true,false,false,true,2026-02-13,,4.5,3.1
SO0048123,2026-02-05,2026-02-01,SVC054,MDL007,VAR041,Inspection,Diagnostics,Pickup-Drop,Cancelled,false,false,false,false,2026-02-06,,5.3,3.8
SO0048124,2026-02-03,2026-02-01,SVC054,MDL007,VAR042,Periodic Service,Campaign,Walk-in,Completed,false,false,false,false,2026-02-04,2026-02-04,3.1,2.1
SO0048125,2026-02-18,2026-02-01,SVC054,MDL008,VAR043,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-02-23,2026-02-24,23.1,15.9
SO0048126,2026-02-06,2026-02-01,SVC054,MDL008,VAR044,Periodic Service,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-02-07,2026-02-08,2.0,1.5
SO0048127,2026-02-23,2026-02-01,SVC054,MDL008,VAR045,Warranty Repair,Diagnostics,Pickup-Drop,Cancelled,true,false,false,true,2026-02-24,,7.1,6.1
SO0048128,2026-02-16,2026-02-01,SVC054,MDL008,VAR046,Periodic Service,Maintenance,Appointment,Open,false,false,false,true,2026-02-17,,1.6,1.0
SO0048129,2026-02-15,2026-02-01,SVC054,MDL008,VAR047,Warranty Repair,Mechanical,Appointment,Open,true,false,false,false,2026-02-16,,7.5,6.4
SO0048130,2026-02-08,2026-02-01,SVC054,MDL008,VAR048,Warranty Repair,Diagnostics,Walk-in,Cancelled,true,false,false,true,2026-02-09,,2.6,2.2
SO0048131,2026-02-17,2026-02-01,SVC054,MDL009,VAR049,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-02-22,2026-02-21,18.5,13.0
SO0048132,2026-02-26,2026-02-01,SVC054,MDL009,VAR050,Inspection,Electrical,Appointment,Open,false,false,false,true,2026-02-27,,4.1,3.4
SO0048133,2026-02-11,2026-02-01,SVC054,MDL009,VAR051,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-02-16,2026-02-17,8.0,5.2
SO0048134,2026-02-19,2026-02-01,SVC054,MDL009,VAR052,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-02-24,2026-02-26,19.0,14.6
SO0048135,2026-02-09,2026-02-01,SVC054,MDL009,VAR053,Warranty Repair,Maintenance,Pickup-Drop,Cancelled,true,false,false,true,2026-02-10,,5.7,5.1
SO0048136,2026-02-16,2026-02-01,SVC054,MDL009,VAR054,Accident Repair,Body Repair,Appointment,Completed,false,true,false,true,2026-02-21,2026-02-25,17.3,15.4
SO0048137,2026-02-28,2026-02-01,SVC054,MDL010,VAR055,Accident Repair,Body Repair,Fleet,Cancelled,false,false,false,true,2026-03-05,,21.3,18.2
SO0048138,2026-02-08,2026-02-01,SVC054,MDL010,VAR056,Recall Campaign,Campaign,Fleet,Cancelled,false,false,true,true,2026-02-09,,4.7,3.2
SO0048139,2026-02-04,2026-02-01,SVC054,MDL010,VAR057,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-02-05,2026-02-06,4.7,3.8
SO0048140,2026-02-27,2026-02-01,SVC054,MDL010,VAR058,Running Repair,Diagnostics,Appointment,Completed,false,false,false,true,2026-02-28,2026-03-01,7.4,6.3
SO0048141,2026-02-02,2026-02-01,SVC054,MDL010,VAR059,Accident Repair,Body Repair,Pickup-Drop,Completed,true,false,false,true,2026-02-07,2026-02-10,18.8,13.7
SO0048142,2026-02-05,2026-02-01,SVC054,MDL010,VAR060,Running Repair,Mechanical,Pickup-Drop,Completed,false,false,false,true,2026-02-06,2026-02-05,5.5,3.9
SO0048143,2026-02-25,2026-02-01,SVC054,MDL011,VAR061,Running Repair,Campaign,Walk-in,Completed,false,false,false,true,2026-02-26,2026-02-25,6.8,5.2
SO0048144,2026-02-20,2026-02-01,SVC054,MDL011,VAR062,Accident Repair,Body Repair,Fleet,Cancelled,true,false,false,true,2026-02-25,,12.4,10.8
SO0048145,2026-02-05,2026-02-01,SVC054,MDL011,VAR063,Periodic Service,Mechanical,Appointment,Completed,true,false,false,false,2026-02-06,2026-02-06,2.9,2.2
SO0048146,2026-02-22,2026-02-01,SVC054,MDL011,VAR064,Inspection,Body Repair,Pickup-Drop,Cancelled,false,true,false,false,2026-02-23,,7.6,6.1
SO0048147,2026-02-19,2026-02-01,SVC054,MDL011,VAR065,Running Repair,Mechanical,Fleet,Cancelled,false,false,false,true,2026-02-20,,6.2,4.2
SO0048148,2026-02-25,2026-02-01,SVC054,MDL011,VAR066,Accident Repair,Body Repair,Appointment,Completed,false,false,false,true,2026-03-02,2026-03-06,22.8,15.9
SO0048149,2026-02-03,2026-02-01,SVC054,MDL012,VAR067,Periodic Service,Campaign,Walk-in,Cancelled,true,false,false,true,2026-02-04,,1.7,1.3
